Date,League,Get,Pay,Value,Confidence,StartDate,DayOfLeague,WeekOfLeague
2021-04-28,Ultimatum,Exalted Orb,Chaos Orb,150.81505,High,2021-04-17,12,2
2021-04-29,Ultimatum,Exalted Orb,Chaos Orb,137.00047,High,2021-04-17,13,2
2021-04-30,Ultimatum,Exalted Orb,Chaos Orb,146.8957,High,2021-04-17,14,2
2021-05-01,Ultimatum,Exalted Orb,Chaos Orb,146.94591,High,2021-04-17,15,3
2021-05-02,Ultimatum,Exalted Orb,Chaos Orb,147.65372,High,2021-04-17,16,3
2021-05-03,Ultimatum,Exalted Orb,Chaos Orb,148.50201,High,2021-04-17,17,3
2021-05-04,Ultimatum,Exalted Orb,Chaos Orb,150.0,High,2021-04-17,18,3
2021-05-05,Ultimatum,Exalted Orb,Chaos Orb,152.0,High,2021-04-17,19,3
2021-05-06,Ultimatum,Exalted Orb,Chaos Orb,153.35174,High,2021-04-17,20,3
2021-05-07,Ultimatum,Exalted Orb,Chaos Orb,154.0,High,2021-04-17,21,3
2021-05-08,Ultimatum,Exalted Orb,Chaos Orb,153.50838,High,2021-04-17,22,4
2021-05-09,Ultimatum,Exalted Orb,Chaos Orb,152.78621,High,2021-04-17,23,4
2021-05-10,Ultimatum,Exalted Orb,Chaos Orb,152.0,High,2021-04-17,24,4
2021-05-11,Ultimatum,Exalted Orb,Chaos Orb,152.0,High,2021-04-17,25,4
2021-05-12,Ultimatum,Exalted Orb,Chaos Orb,152.0,High,2021-04-17,26,4
2021-05-13,Ultimatum,Exalted Orb,Chaos Orb,151.93997,High,2021-04-17,27,4
2021-05-14,Ultimatum,Exalted Orb,Chaos Orb,151.42617,High,2021-04-17,28,4
2021-05-15,Ultimatum,Exalted Orb,Chaos Orb,151.0,High,2021-04-17,29,5
2021-05-16,Ultimatum,Exalted Orb,Chaos Orb,150.0,High,2021-04-17,30,5
2021-05-17,Ultimatum,Exalted Orb,Chaos Orb,150.0,High,2021-04-17,31,5
2021-05-18,Ultimatum,Exalted Orb,Chaos Orb,150.0,High,2021-04-17,32,5
2021-05-19,Ultimatum,Exalted Orb,Chaos Orb,149.86072,High,2021-04-17,33,5
2021-05-20,Ultimatum,Exalted Orb,Chaos Orb,149.73337,High,2021-04-17,34,5
2021-05-21,Ultimatum,Exalted Orb,Chaos Orb,149.0,High,2021-04-17,35,5
2021-05-22,Ultimatum,Exalted Orb,Chaos Orb,148.88756,High,2021-04-17,36,6
2021-05-23,Ultimatum,Exalted Orb,Chaos Orb,147.98687,High,2021-04-17,37,6
2021-05-24,Ultimatum,Exalted Orb,Chaos Orb,146.0,High,2021-04-17,38,6
2021-05-25,Ultimatum,Exalted Orb,Chaos Orb,143.60036,High,2021-04-17,39,6
2021-05-26,Ultimatum,Exalted Orb,Chaos Orb,139.94747,High,2021-04-17,40,6
2021-05-27,Ultimatum,Exalted Orb,Chaos Orb,130.65797,High,2021-04-17,41,6
2021-05-28,Ultimatum,Exalted Orb,Chaos Orb,126.74782,High,2021-04-17,42,6
2021-05-29,Ultimatum,Exalted Orb,Chaos Orb,122.78643,High,2021-04-17,43,7
2021-05-30,Ultimatum,Exalted Orb,Chaos Orb,110.99171,High,2021-04-17,44,7
2021-05-31,Ultimatum,Exalted Orb,Chaos Orb,110.0,High,2021-04-17,45,7
2021-06-01,Ultimatum,Exalted Orb,Chaos Orb,111.32111,High,2021-04-17,46,7
2021-06-02,Ultimatum,Exalted Orb,Chaos Orb,112.19268,High,2021-04-17,47,7
2021-06-03,Ultimatum,Exalted Orb,Chaos Orb,114.79263,High,2021-04-17,48,7
2021-06-04,Ultimatum,Exalted Orb,Chaos Orb,116.0,High,2021-04-17,49,7
2021-06-05,Ultimatum,Exalted Orb,Chaos Orb,117.0201,High,2021-04-17,50,8
2021-06-06,Ultimatum,Exalted Orb,Chaos Orb,117.19302,High,2021-04-17,51,8
2021-06-07,Ultimatum,Exalted Orb,Chaos Orb,118.0,High,2021-04-17,52,8
2021-06-08,Ultimatum,Exalted Orb,Chaos Orb,118.89479,High,2021-04-17,53,8
2021-06-09,Ultimatum,Exalted Orb,Chaos Orb,119.94738,High,2021-04-17,54,8
2021-06-10,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,55,8
2021-06-11,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,56,8
2021-06-12,Ultimatum,Exalted Orb,Chaos Orb,120.64908,High,2021-04-17,57,9
2021-06-13,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,58,9
2021-06-14,Ultimatum,Exalted Orb,Chaos Orb,120.26475,High,2021-04-17,59,9
2021-06-15,Ultimatum,Exalted Orb,Chaos Orb,120.51396,High,2021-04-17,60,9
2021-06-16,Ultimatum,Exalted Orb,Chaos Orb,120.23082,High,2021-04-17,61,9
2021-06-17,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,62,9
2021-06-18,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,63,9
2021-06-19,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,64,10
2021-06-20,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,65,10
2021-06-21,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,66,10
2021-06-22,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,67,10
2021-06-23,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,68,10
2021-06-24,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,69,10
2021-06-25,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,70,10
2021-06-26,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,71,11
2021-06-27,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,72,11
2021-06-28,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,73,11
2021-06-29,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,74,11
2021-06-30,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,75,11
2021-07-01,Ultimatum,Exalted Orb,Chaos Orb,119.98498,High,2021-04-17,76,11
2021-07-02,Ultimatum,Exalted Orb,Chaos Orb,120.0,High,2021-04-17,77,11
2021-07-03,Ultimatum,Exalted Orb,Chaos Orb,119.9925,High,2021-04-17,78,12
2021-07-04,Ultimatum,Exalted Orb,Chaos Orb,119.0,High,2021-04-17,79,12
2021-07-05,Ultimatum,Exalted Orb,Chaos Orb,118.0,High,2021-04-17,80,12
2021-07-06,Ultimatum,Exalted Orb,Chaos Orb,115.0,High,2021-04-17,81,12
2021-07-07,Ultimatum,Exalted Orb,Chaos Orb,109.81077,High,2021-04-17,82,12
2021-07-08,Ultimatum,Exalted Orb,Chaos Orb,109.0,High,2021-04-17,83,12
2021-07-09,Ultimatum,Exalted Orb,Chaos Orb,107.90001,High,2021-04-17,84,12
2021-07-10,Ultimatum,Exalted Orb,Chaos Orb,107.0,High,2021-04-17,85,13
2021-07-11,Ultimatum,Exalted Orb,Chaos Orb,106.17561,High,2021-04-17,86,13
2021-07-12,Ultimatum,Exalted Orb,Chaos Orb,105.98087,High,2021-04-17,87,13
2021-07-13,Ultimatum,Exalted Orb,Chaos Orb,106.27503,High,2021-04-17,88,13
2021-07-14,Ultimatum,Exalted Orb,Chaos Orb,106.0,High,2021-04-17,89,13
2021-07-15,Ultimatum,Exalted Orb,Chaos Orb,106.0,High,2021-04-17,90,13
2021-07-16,Ultimatum,Exalted Orb,Chaos Orb,105.89479,High,2021-04-17,91,13
2021-07-17,Ultimatum,Exalted Orb,Chaos Orb,105.6665,High,2021-04-17,92,14
2021-07-18,Ultimatum,Exalted Orb,Chaos Orb,105.0,High,2021-04-17,93,14
2021-07-19,Ultimatum,Exalted Orb,Chaos Orb,104.50518,High,2021-04-17,94,14
2021-07-23,Expedition,Exalted Orb,Chaos Orb,50.0,Low,2021-07-23,1,1
2021-07-24,Expedition,Exalted Orb,Chaos Orb,62.0,High,2021-07-23,2,1
2021-07-25,Expedition,Exalted Orb,Chaos Orb,72.57994,High,2021-07-23,3,1
2021-07-26,Expedition,Exalted Orb,Chaos Orb,77.0,High,2021-07-23,4,1
2021-07-27,Expedition,Exalted Orb,Chaos Orb,75.9145,High,2021-07-23,5,1
2021-07-28,Expedition,Exalted Orb,Chaos Orb,75.0,High,2021-07-23,6,1
2021-07-29,Expedition,Exalted Orb,Chaos Orb,76.0,High,2021-07-23,7,1
2021-07-30,Expedition,Exalted Orb,Chaos Orb,80.0,High,2021-07-23,8,2
2021-07-31,Expedition,Exalted Orb,Chaos Orb,93.13224,High,2021-07-23,9,2
2021-08-01,Expedition,Exalted Orb,Chaos Orb,93.0,High,2021-07-23,10,2
2021-08-02,Expedition,Exalted Orb,Chaos Orb,94.0,High,2021-07-23,11,2
2021-08-03,Expedition,Exalted Orb,Chaos Orb,94.29842,High,2021-07-23,12,2
2021-08-04,Expedition,Exalted Orb,Chaos Orb,95.0,High,2021-07-23,13,2
2021-08-05,Expedition,Exalted Orb,Chaos Orb,98.56344,High,2021-07-23,14,2
2021-08-06,Expedition,Exalted Orb,Chaos Orb,107.53504,High,2021-07-23,15,3
2021-08-07,Expedition,Exalted Orb,Chaos Orb,110.73757,High,2021-07-23,16,3
2021-08-08,Expedition,Exalted Orb,Chaos Orb,110.9475,High,2021-07-23,17,3
2021-08-09,Expedition,Exalted Orb,Chaos Orb,111.48691,High,2021-07-23,18,3
2021-08-10,Expedition,Exalted Orb,Chaos Orb,112.11809,High,2021-07-23,19,3
2021-08-11,Expedition,Exalted Orb,Chaos Orb,115.0,High,2021-07-23,20,3
2021-08-12,Expedition,Exalted Orb,Chaos Orb,120.25125,High,2021-07-23,21,3
2021-08-13,Expedition,Exalted Orb,Chaos Orb,126.00205,High,2021-07-23,22,4
2021-08-14,Expedition,Exalted Orb,Chaos Orb,129.52633,High,2021-07-23,23,4
2021-08-15,Expedition,Exalted Orb,Chaos Orb,129.45325,High,2021-07-23,24,4
2021-08-16,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,25,4
2021-08-17,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,26,4
2021-08-18,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,27,4
2021-08-19,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,28,4
2021-08-20,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,29,5
2021-08-21,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,30,5
2021-08-22,Expedition,Exalted Orb,Chaos Orb,130.86113,High,2021-07-23,31,5
2021-08-23,Expedition,Exalted Orb,Chaos Orb,132.0,High,2021-07-23,32,5
2021-08-24,Expedition,Exalted Orb,Chaos Orb,133.75011,High,2021-07-23,33,5
2021-08-25,Expedition,Exalted Orb,Chaos Orb,136.25549,High,2021-07-23,34,5
2021-08-26,Expedition,Exalted Orb,Chaos Orb,141.82505,High,2021-07-23,35,5
2021-08-27,Expedition,Exalted Orb,Chaos Orb,144.0,High,2021-07-23,36,6
2021-08-28,Expedition,Exalted Orb,Chaos Orb,144.63896,High,2021-07-23,37,6
2021-08-29,Expedition,Exalted Orb,Chaos Orb,145.40283,High,2021-07-23,38,6
2021-08-30,Expedition,Exalted Orb,Chaos Orb,145.11692,High,2021-07-23,39,6
2021-08-31,Expedition,Exalted Orb,Chaos Orb,145.65804,High,2021-07-23,40,6
2021-09-01,Expedition,Exalted Orb,Chaos Orb,146.0,High,2021-07-23,41,6
2021-09-02,Expedition,Exalted Orb,Chaos Orb,147.0,High,2021-07-23,42,6
2021-09-03,Expedition,Exalted Orb,Chaos Orb,148.0,High,2021-07-23,43,7
2021-09-04,Expedition,Exalted Orb,Chaos Orb,150.0,High,2021-07-23,44,7
2021-09-05,Expedition,Exalted Orb,Chaos Orb,152.0,High,2021-07-23,45,7
2021-09-06,Expedition,Exalted Orb,Chaos Orb,154.70381,High,2021-07-23,46,7
2021-09-07,Expedition,Exalted Orb,Chaos Orb,158.0,High,2021-07-23,47,7
2021-09-08,Expedition,Exalted Orb,Chaos Orb,160.52094,High,2021-07-23,48,7
2021-09-09,Expedition,Exalted Orb,Chaos Orb,165.0,High,2021-07-23,49,7
2021-09-10,Expedition,Exalted Orb,Chaos Orb,167.00042,High,2021-07-23,50,8
2021-09-11,Expedition,Exalted Orb,Chaos Orb,171.04927,High,2021-07-23,51,8
2021-09-12,Expedition,Exalted Orb,Chaos Orb,170.49444,High,2021-07-23,52,8
2021-09-13,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,53,8
2021-09-14,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,54,8
2021-09-15,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,55,8
2021-09-16,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,56,8
2021-09-17,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,57,9
2021-09-18,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,58,9
2021-09-19,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,59,9
2021-09-20,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,60,9
2021-09-21,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,61,9
2021-09-22,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,62,9
2021-09-23,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,63,9
2021-09-24,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,64,10
2021-09-25,Expedition,Exalted Orb,Chaos Orb,170.24252,High,2021-07-23,65,10
2021-09-26,Expedition,Exalted Orb,Chaos Orb,170.33333,High,2021-07-23,66,10
2021-09-27,Expedition,Exalted Orb,Chaos Orb,170.00037,High,2021-07-23,67,10
2021-09-28,Expedition,Exalted Orb,Chaos Orb,170.20243,High,2021-07-23,68,10
2021-09-29,Expedition,Exalted Orb,Chaos Orb,170.4865,High,2021-07-23,69,10
2021-09-30,Expedition,Exalted Orb,Chaos Orb,170.17964,High,2021-07-23,70,10
2021-10-01,Expedition,Exalted Orb,Chaos Orb,170.0,High,2021-07-23,71,11
2021-10-02,Expedition,Exalted Orb,Chaos Orb,167.37524,High,2021-07-23,72,11
2021-10-03,Expedition,Exalted Orb,Chaos Orb,165.0,High,2021-07-23,73,11
2021-10-04,Expedition,Exalted Orb,Chaos Orb,148.27628,High,2021-07-23,74,11
2021-10-05,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,75,11
2021-10-06,Expedition,Exalted Orb,Chaos Orb,130.90954,High,2021-07-23,76,11
2021-10-07,Expedition,Exalted Orb,Chaos Orb,133.79878,High,2021-07-23,77,11
2021-10-08,Expedition,Exalted Orb,Chaos Orb,134.0,High,2021-07-23,78,12
2021-10-09,Expedition,Exalted Orb,Chaos Orb,134.80838,High,2021-07-23,79,12
2021-10-10,Expedition,Exalted Orb,Chaos Orb,133.82413,High,2021-07-23,80,12
2021-10-11,Expedition,Exalted Orb,Chaos Orb,132.0,High,2021-07-23,81,12
2021-10-12,Expedition,Exalted Orb,Chaos Orb,131.87506,High,2021-07-23,82,12
2021-10-13,Expedition,Exalted Orb,Chaos Orb,130.0,High,2021-07-23,83,12
2021-10-14,Expedition,Exalted Orb,Chaos Orb,125.8975,High,2021-07-23,84,12
2021-10-15,Expedition,Exalted Orb,Chaos Orb,123.0,High,2021-07-23,85,13
2021-10-16,Expedition,Exalted Orb,Chaos Orb,120.0,High,2021-07-23,86,13
2021-10-17,Expedition,Exalted Orb,Chaos Orb,120.0,High,2021-07-23,87,13
2021-10-18,Expedition,Exalted Orb,Chaos Orb,119.93215,High,2021-07-23,88,13
2021-10-22,Scourge,Exalted Orb,Chaos Orb,34.45318,High,2021-10-22,1,1
2021-10-23,Scourge,Exalted Orb,Chaos Orb,63.0,High,2021-10-22,2,1
2021-10-24,Scourge,Exalted Orb,Chaos Orb,70.0,High,2021-10-22,3,1
2021-10-25,Scourge,Exalted Orb,Chaos Orb,79.0,High,2021-10-22,4,1
2021-10-26,Scourge,Exalted Orb,Chaos Orb,80.0,High,2021-10-22,5,1
2021-10-27,Scourge,Exalted Orb,Chaos Orb,79.81,High,2021-10-22,6,1
2021-10-28,Scourge,Exalted Orb,Chaos Orb,82.0,High,2021-10-22,7,1
2021-10-29,Scourge,Exalted Orb,Chaos Orb,95.0,High,2021-10-22,8,2
2021-10-30,Scourge,Exalted Orb,Chaos Orb,97.0,High,2021-10-22,9,2
2021-10-31,Scourge,Exalted Orb,Chaos Orb,98.0,High,2021-10-22,10,2
2021-11-01,Scourge,Exalted Orb,Chaos Orb,108.0,High,2021-10-22,11,2
2021-11-02,Scourge,Exalted Orb,Chaos Orb,125.0,High,2021-10-22,12,2
2021-11-03,Scourge,Exalted Orb,Chaos Orb,124.0,High,2021-10-22,13,2
2021-11-04,Scourge,Exalted Orb,Chaos Orb,120.0,High,2021-10-22,14,2
2021-11-05,Scourge,Exalted Orb,Chaos Orb,120.0,High,2021-10-22,15,3
2021-11-06,Scourge,Exalted Orb,Chaos Orb,120.86421,High,2021-10-22,16,3
2021-11-07,Scourge,Exalted Orb,Chaos Orb,123.0,High,2021-10-22,17,3
2021-11-08,Scourge,Exalted Orb,Chaos Orb,126.0,High,2021-10-22,18,3
2021-11-09,Scourge,Exalted Orb,Chaos Orb,132.80042,High,2021-10-22,19,3
2021-11-10,Scourge,Exalted Orb,Chaos Orb,140.0,High,2021-10-22,20,3
2021-11-11,Scourge,Exalted Orb,Chaos Orb,147.0,High,2021-10-22,21,3
2021-11-12,Scourge,Exalted Orb,Chaos Orb,147.0,High,2021-10-22,22,4
2021-11-13,Scourge,Exalted Orb,Chaos Orb,147.0,High,2021-10-22,23,4
2021-11-14,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,24,4
2021-11-15,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,25,4
2021-11-16,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,26,4
2021-11-17,Scourge,Exalted Orb,Chaos Orb,146.0,High,2021-10-22,27,4
2021-11-18,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,28,4
2021-11-19,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,29,5
2021-11-20,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,30,5
2021-11-21,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,31,5
2021-11-22,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,32,5
2021-11-23,Scourge,Exalted Orb,Chaos Orb,146.0,High,2021-10-22,33,5
2021-11-24,Scourge,Exalted Orb,Chaos Orb,146.0,High,2021-10-22,34,5
2021-11-25,Scourge,Exalted Orb,Chaos Orb,145.10038,High,2021-10-22,35,5
2021-11-26,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,36,6
2021-11-27,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,37,6
2021-11-28,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,38,6
2021-11-29,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,39,6
2021-11-30,Scourge,Exalted Orb,Chaos Orb,145.0,High,2021-10-22,40,6
2021-12-01,Scourge,Exalted Orb,Chaos Orb,145.83977,High,2021-10-22,41,6
2021-12-02,Scourge,Exalted Orb,Chaos Orb,146.0,High,2021-10-22,42,6
2021-12-03,Scourge,Exalted Orb,Chaos Orb,146.0,High,2021-10-22,43,7
2021-12-04,Scourge,Exalted Orb,Chaos Orb,148.87502,High,2021-10-22,44,7
2021-12-05,Scourge,Exalted Orb,Chaos Orb,150.0,High,2021-10-22,45,7
2021-12-06,Scourge,Exalted Orb,Chaos Orb,150.0,High,2021-10-22,46,7
2021-12-07,Scourge,Exalted Orb,Chaos Orb,151.73444,High,2021-10-22,47,7
2021-12-08,Scourge,Exalted Orb,Chaos Orb,150.7778,High,2021-10-22,48,7
2021-12-09,Scourge,Exalted Orb,Chaos Orb,151.41117,High,2021-10-22,49,7
2021-12-10,Scourge,Exalted Orb,Chaos Orb,153.0,High,2021-10-22,50,8
2021-12-11,Scourge,Exalted Orb,Chaos Orb,153.97236,High,2021-10-22,51,8
2021-12-12,Scourge,Exalted Orb,Chaos Orb,154.0,High,2021-10-22,52,8
2021-12-13,Scourge,Exalted Orb,Chaos Orb,154.0,High,2021-10-22,53,8
2021-12-14,Scourge,Exalted Orb,Chaos Orb,154.82222,High,2021-10-22,54,8
2021-12-15,Scourge,Exalted Orb,Chaos Orb,155.05942,High,2021-10-22,55,8
2021-12-16,Scourge,Exalted Orb,Chaos Orb,157.0,High,2021-10-22,56,8
2021-12-17,Scourge,Exalted Orb,Chaos Orb,158.0,High,2021-10-22,57,9
2021-12-18,Scourge,Exalted Orb,Chaos Orb,159.0,High,2021-10-22,58,9
2021-12-19,Scourge,Exalted Orb,Chaos Orb,159.66667,High,2021-10-22,59,9
2021-12-20,Scourge,Exalted Orb,Chaos Orb,160.0,High,2021-10-22,60,9
2021-12-21,Scourge,Exalted Orb,Chaos Orb,160.0,High,2021-10-22,61,9
2021-12-22,Scourge,Exalted Orb,Chaos Orb,160.60006,High,2021-10-22,62,9
2021-12-23,Scourge,Exalted Orb,Chaos Orb,160.0,High,2021-10-22,63,9
2021-12-24,Scourge,Exalted Orb,Chaos Orb,160.0,High,2021-10-22,64,10
2021-12-25,Scourge,Exalted Orb,Chaos Orb,160.66667,High,2021-10-22,65,10
2021-12-26,Scourge,Exalted Orb,Chaos Orb,160.66667,High,2021-10-22,66,10
2021-12-27,Scourge,Exalted Orb,Chaos Orb,160.90009,High,2021-10-22,67,10
2021-12-28,Scourge,Exalted Orb,Chaos Orb,162.0,High,2021-10-22,68,10
2021-12-29,Scourge,Exalted Orb,Chaos Orb,162.81482,High,2021-10-22,69,10
2021-12-30,Scourge,Exalted Orb,Chaos Orb,161.70075,High,2021-10-22,70,10
2021-12-31,Scourge,Exalted Orb,Chaos Orb,161.0,High,2021-10-22,71,11
2022-01-01,Scourge,Exalted Orb,Chaos Orb,160.0,High,2021-10-22,72,11
2022-01-02,Scourge,Exalted Orb,Chaos Orb,159.25539,High,2021-10-22,73,11
2022-01-03,Scourge,Exalted Orb,Chaos Orb,159.0,High,2021-10-22,74,11
2022-01-04,Scourge,Exalted Orb,Chaos Orb,157.0,High,2021-10-22,75,11
2022-01-05,Scourge,Exalted Orb,Chaos Orb,155.4447,High,2021-10-22,76,11
2022-01-06,Scourge,Exalted Orb,Chaos Orb,155.0,High,2021-10-22,77,11
2022-01-07,Scourge,Exalted Orb,Chaos Orb,154.9375,High,2021-10-22,78,12
2022-01-08,Scourge,Exalted Orb,Chaos Orb,153.83541,High,2021-10-22,79,12
2022-01-09,Scourge,Exalted Orb,Chaos Orb,153.0,High,2021-10-22,80,12
2022-01-10,Scourge,Exalted Orb,Chaos Orb,153.0,High,2021-10-22,81,12
2022-01-11,Scourge,Exalted Orb,Chaos Orb,153.90576,High,2021-10-22,82,12
2022-01-12,Scourge,Exalted Orb,Chaos Orb,153.74076,High,2021-10-22,83,12
2022-01-13,Scourge,Exalted Orb,Chaos Orb,151.0,High,2021-10-22,84,12
2022-01-14,Scourge,Exalted Orb,Chaos Orb,152.0005,High,2021-10-22,85,13
2022-01-15,Scourge,Exalted Orb,Chaos Orb,152.0,High,2021-10-22,86,13
2022-01-16,Scourge,Exalted Orb,Chaos Orb,152.42178,High,2021-10-22,87,13
2022-01-17,Scourge,Exalted Orb,Chaos Orb,152.66685,High,2021-10-22,88,13
2022-01-18,Scourge,Exalted Orb,Chaos Orb,152.66682,High,2021-10-22,89,13
2022-01-19,Scourge,Exalted Orb,Chaos Orb,152.64553,High,2021-10-22,90,13
2022-01-20,Scourge,Exalted Orb,Chaos Orb,152.03865,High,2021-10-22,91,13
2022-01-21,Scourge,Exalted Orb,Chaos Orb,151.12814,High,2021-10-22,92,14
2022-01-22,Scourge,Exalted Orb,Chaos Orb,150.0,High,2021-10-22,93,14
2022-01-23,Scourge,Exalted Orb,Chaos Orb,148.92316,High,2021-10-22,94,14
2022-01-24,Scourge,Exalted Orb,Chaos Orb,139.80872,High,2021-10-22,95,14
2022-01-25,Scourge,Exalted Orb,Chaos Orb,126.39447,High,2021-10-22,96,14
2022-01-26,Scourge,Exalted Orb,Chaos Orb,124.15805,High,2021-10-22,97,14
2022-01-27,Scourge,Exalted Orb,Chaos Orb,123.95025,High,2021-10-22,98,14
2022-01-28,Scourge,Exalted Orb,Chaos Orb,123.57947,High,2021-10-22,99,15
2022-01-29,Scourge,Exalted Orb,Chaos Orb,120.07179,High,2021-10-22,100,15
2022-01-30,Scourge,Exalted Orb,Chaos Orb,120.0,High,2021-10-22,101,15
2022-01-31,Scourge,Exalted Orb,Chaos Orb,120.0005,High,2021-10-22,102,15
2022-02-01,Scourge,Exalted Orb,Chaos Orb,120.0,High,2021-10-22,103,15
2022-02-04,Archnemesis,Exalted Orb,Chaos Orb,33.73214,High,2022-02-04,1,1
2022-02-05,Archnemesis,Exalted Orb,Chaos Orb,79.0,High,2022-02-04,2,1
2022-02-06,Archnemesis,Exalted Orb,Chaos Orb,83.86252,High,2022-02-04,3,1
2022-02-07,Archnemesis,Exalted Orb,Chaos Orb,97.41382,High,2022-02-04,4,1
2022-02-08,Archnemesis,Exalted Orb,Chaos Orb,95.0,High,2022-02-04,5,1
2022-02-09,Archnemesis,Exalted Orb,Chaos Orb,99.0,High,2022-02-04,6,1
2022-02-10,Archnemesis,Exalted Orb,Chaos Orb,107.0,High,2022-02-04,7,1
2022-02-11,Archnemesis,Exalted Orb,Chaos Orb,115.94118,High,2022-02-04,8,2
2022-02-12,Archnemesis,Exalted Orb,Chaos Orb,115.0,High,2022-02-04,9,2
2022-02-13,Archnemesis,Exalted Orb,Chaos Orb,115.62519,High,2022-02-04,10,2
2022-02-14,Archnemesis,Exalted Orb,Chaos Orb,118.83774,High,2022-02-04,11,2
2022-02-15,Archnemesis,Exalted Orb,Chaos Orb,128.0,High,2022-02-04,12,2
2022-02-16,Archnemesis,Exalted Orb,Chaos Orb,127.67515,High,2022-02-04,13,2
2022-02-17,Archnemesis,Exalted Orb,Chaos Orb,126.0,High,2022-02-04,14,2
2022-02-18,Archnemesis,Exalted Orb,Chaos Orb,126.0,High,2022-02-04,15,3
2022-02-19,Archnemesis,Exalted Orb,Chaos Orb,127.0,High,2022-02-04,16,3
2022-02-20,Archnemesis,Exalted Orb,Chaos Orb,127.0,High,2022-02-04,17,3
2022-02-21,Archnemesis,Exalted Orb,Chaos Orb,126.54174,High,2022-02-04,18,3
2022-02-22,Archnemesis,Exalted Orb,Chaos Orb,126.38429,High,2022-02-04,19,3
2022-02-23,Archnemesis,Exalted Orb,Chaos Orb,127.0,High,2022-02-04,20,3
2022-02-24,Archnemesis,Exalted Orb,Chaos Orb,127.54799,High,2022-02-04,21,3
2022-02-25,Archnemesis,Exalted Orb,Chaos Orb,128.0,High,2022-02-04,22,4
2022-02-26,Archnemesis,Exalted Orb,Chaos Orb,129.0,High,2022-02-04,23,4
2022-02-27,Archnemesis,Exalted Orb,Chaos Orb,129.77635,High,2022-02-04,24,4
2022-02-28,Archnemesis,Exalted Orb,Chaos Orb,130.0,High,2022-02-04,25,4
2022-03-01,Archnemesis,Exalted Orb,Chaos Orb,131.875,High,2022-02-04,26,4
2022-03-02,Archnemesis,Exalted Orb,Chaos Orb,134.26444,High,2022-02-04,27,4
2022-03-03,Archnemesis,Exalted Orb,Chaos Orb,135.53856,High,2022-02-04,28,4
